id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1305174495704035328,1305174495704035328,1600012823000,2020-09-13,21:30:23,+0530,1299048855619727361,leslievidalmd,"Leslie B. Vidal, MD",,Do patients return to work after cartilage repair? A systematic review of 5 studies and 283 patients suggests that patients return to work at a higher rate following #ACL as opposed to osteochondral procedures  https://medilink.us/upg9  #orthotwitter pic.twitter.com/LHCErjwtoB,en,[],['https://medilink.us/upg9'],['https://pbs.twimg.com/media/EhzpSRGWsAA2SIf.png'],0,0,0,"['#acl', '#orthotwitter']",[],https://twitter.com/leslievidalmd/status/1305174495704035328,False,,0,,,,,,,"[{'user_id': '1299048855619727361', 'username': 'leslievidalmd'}]",,,,
1305173550341541888,1304102350857154567,1600012598000,2020-09-13,21:26:38,+0530,806396948,bodstudio,Bass Overdose,,"Both studies highlight higher susceptibility in specifically Ashkanasi Jews, and the reason for that has been reasonably hypothesized to not be down to race but culture and specific traditional environmental factors. Yes it is genes, but not race.",en,"['euug', 'drkyliesmith', 'iskandrah', 'jama_current']",[],[],0,0,0,[],[],https://twitter.com/BODStudio/status/1305173550341541888,False,,0,,,,,,,"[{'user_id': '806396948', 'username': 'BODStudio'}, {'user_id': '17336838', 'username': 'euug'}, {'user_id': '3293662986', 'username': 'drkyliesmith'}, {'user_id': '160304538', 'username': 'iskandrah'}, {'user_id': '38489678', 'username': 'JAMA_current'}]",,,,
1305170594095226881,1304753320532221953,1600011893000,2020-09-13,21:14:53,+0530,885714301507350528,saravind_14,Aravind Srinivas,,"Brother, for your kind information, 
Higher Education means College studies",en,['palaivishal'],[],[],3,0,0,[],[],https://twitter.com/SAravind_14/status/1305170594095226881,False,,0,,,,,,,"[{'user_id': '885714301507350528', 'username': 'SAravind_14'}, {'user_id': '563563523', 'username': 'palaivishal'}]",,,,
1305170271993692161,1305151857161981953,1600011816000,2020-09-13,21:13:36,+0530,3088805743,ramachandranve,Ramachandran,,"Dear Surya, you are the real superstar of Tamilnadu and because of you many families smell the education and got into higher studies..",en,"['suriya_offl', 'beemji']",[],[],0,0,0,[],[],https://twitter.com/ramachandranve/status/1305170271993692161,False,,0,,,,,,,"[{'user_id': '3088805743', 'username': 'ramachandranve'}, {'user_id': '3065261233', 'username': 'Suriya_offl'}, {'user_id': '194468676', 'username': 'beemji'}]",,,,
1305169566553710592,1305136695751311363,1600011648000,2020-09-13,21:10:48,+0530,953604273270435840,moumita125,Moumita,,"Sir, I'm Moumita Biswas. From West Bengal. Sir please help me. I want to go for higher studies. But my father is not capable to give me that much of amount. Please sir help me 🙏🙏🙏🙏🙏🙏",en,[],[],[],0,0,0,[],[],https://twitter.com/moumita125/status/1305169566553710592,False,,0,,,,,,,"[{'user_id': '953604273270435840', 'username': 'moumita125'}]",,,,
1305168644012494848,1215682377932005377,1600011428000,2020-09-13,21:07:08,+0530,843493153298636800,lightskininpain,max,,"Btw jensen reignited debate over race and intelligence and his studies showed whites scored an average of 15 points higher than blacks on standard IQ tests, He argued that the gap was largely due to genetic differences between the two groups. Nowadays, the argument is either a..",en,"['religion_old', 'chromehurttags', 'logicalmeme']",[],[],1,0,0,[],[],https://twitter.com/lightskininpain/status/1305168644012494848,False,,0,,,,,,,"[{'user_id': '843493153298636800', 'username': 'lightskininpain'}, {'user_id': '1257041519904788480', 'username': 'religion_old'}, {'user_id': '1264270744831361024', 'username': 'chromehurttags'}, {'user_id': '1350030492', 'username': 'Logicalmeme'}]",,,,
1305163806016974849,1305130358518829058,1600010274000,2020-09-13,20:47:54,+0530,1147596654037614598,laxgod2136,CalebTate,,"Love how you brought up ray rice even tho he’s not in the league anymore and domestic abuse perpetrated by police officers is 28%, which is lower than the earlier studies but still higher than the national average",en,"['dearhuntr1', 'zoeticpatriot', 'vikings']",[],[],2,0,0,[],[],https://twitter.com/laxgod2136/status/1305163806016974849,False,,0,,,,,,,"[{'user_id': '1147596654037614598', 'username': 'laxgod2136'}, {'user_id': '1247582842038738947', 'username': 'dearhuntr1'}, {'user_id': '906722797199745024', 'username': 'zoeticpatriot'}, {'user_id': '25545388', 'username': 'Vikings'}]",,,,
1305162304019820548,1304954417892950016,1600009916000,2020-09-13,20:41:56,+0530,1235851993857445890,arpitag65371376,Arpita Ganguly,,"Dear @MatinMillionare wish I will get this iPad Pro from you for my higher studies. 🙂🙂
◆ All Done ✔️
💌 Inviting My Friends ⬇️
@AkhileshK2000
@surya9717
@atashuddin pic.twitter.com/YjTiHtUoAc",en,"['matinmillionare', 'akhileshk2000', 'surya9717', 'atashuddin']",[],['https://pbs.twimg.com/media/EhzeMI_UMAMXB8o.jpg'],0,0,2,[],[],https://twitter.com/ArpitaG65371376/status/1305162304019820548,False,,0,,,,,,,"[{'user_id': '1235851993857445890', 'username': 'ArpitaG65371376'}, {'user_id': '1298833758276202501', 'username': 'MatinMillionare'}, {'user_id': '979297721205927936', 'username': 'AkhileshK2000'}, {'user_id': '819292970952208384', 'username': 'surya9717'}, {'user_id': '1278581193429012482', 'username': 'atashuddin'}]",,,,
1305160601061253121,1305160601061253121,1600009510000,2020-09-13,20:35:10,+0530,937093032918347777,mlmnerds,Daniel Morel,,Improved 'Bad' LDL Cholesterol Markers - People who have high “bad” LDL are more likely to have heart issues. Studies show that the size of the particles is important. Smaller particles are linked to a higher risk of heart disease.  pic.twitter.com/hcJPAIIsBF,en,[],[],['https://pbs.twimg.com/media/EhzcphDWkAIdsIp.jpg'],0,0,0,[],[],https://twitter.com/mlmnerds/status/1305160601061253121,False,,0,,,,,,,"[{'user_id': '937093032918347777', 'username': 'mlmnerds'}]",,,,
1305159619770281987,1305159619770281987,1600009276000,2020-09-13,20:31:16,+0530,2463500425,kidneystonesfix,Kidney Stones Fix,,Some studies suggest people who take calcium as a dietary supplement have a higher risk of developing #kidneystones.,en,[],[],[],0,0,0,['#kidneystones'],[],https://twitter.com/KidneyStonesFix/status/1305159619770281987,False,,0,,,,,,,"[{'user_id': '2463500425', 'username': 'KidneyStonesFix'}]",,,,
1305157280866820101,1305127149834129410,1600008719000,2020-09-13,20:21:59,+0530,821996944042196992,ravamam,ಯಶವಂತ್ ಗವ್ಡ | Yashavanth,,"And I haven't seen any usefull reason to learn Hindi. Where as I had to accept English because of my higher studies. If I had an option for kannada I would have definitely choosen it.
I studied in kannada till 10th
Please point out a good kannada medium Engineering college. 😂",en,"['shankar34349137', 'chetanahimsa']",[],[],1,0,1,[],[],https://twitter.com/ravamam/status/1305157280866820101,False,,0,,,,,,,"[{'user_id': '821996944042196992', 'username': 'ravamam'}, {'user_id': '926870244462804994', 'username': 'Shankar34349137'}, {'user_id': '168700206', 'username': 'ChetanAhimsa'}]",,,,
1305154504724160513,1305154504724160513,1600008057000,2020-09-13,20:10:57,+0530,1302627205256626177,mantraimmunity,Immunity Mantra,,"King of all nut.

Walnut is rich in omega-3 fatty acid and higher antioxidant activity as compared to other nuts. It helps fight disease and build strong immunity. Some studies also find that it may reduce high blood pressure. So it is better to add it to your child’s diet.  pic.twitter.com/jCurQ0KOA9",en,[],[],['https://pbs.twimg.com/media/EhzXGowUMAA0zAo.jpg'],0,0,0,[],[],https://twitter.com/MantraImmunity/status/1305154504724160513,False,,0,,,,,,,"[{'user_id': '1302627205256626177', 'username': 'MantraImmunity'}]",,,,
1304503557089980418,1304503557089980418,1599852859000,2020-09-12,01:04:19,+0530,958583217174523905,tribesindia,TRIBES INDIA,,"@rinadhaka & @RituBeriDesigns both great friends of Tribes for @tribesindia. The Art & Soul of India

@handicrafts @MundaArjun @renukasinghbjp @PIB_India @RanchiPIB @PIBAhmedabad @TribalAffairsIn @PIBTribal @TribalArmy @mygovindia @Pra87 @61Meena pic.twitter.com/IvnF8i1PR4",en,"['rinadhaka', 'rituberidesigns', 'tribesindia', 'handicrafts', 'mundaarjun', 'renukasinghbjp', 'pib_india', 'ranchipib', 'pibahmedabad', 'tribalaffairsin', 'pibtribal', 'tribalarmy', 'mygovindia', 'pra87', '61meena']",[],[],2,108,1231,[],[],https://twitter.com/tribesindia/status/1304503557089980418,False,,1,,,,,,,"[{'user_id': '958583217174523905', 'username': 'tribesindia'}, {'user_id': '384327388', 'username': 'rinadhaka'}, {'user_id': '3609955877', 'username': 'RituBeriDesigns'}, {'user_id': '24920725', 'username': 'handicrafts'}, {'user_id': '1148030178', 'username': 'MundaArjun'}, {'user_id': '1108800120315768832', 'username': 'renukasinghbjp'}, {'user_id': '231033118', 'username': 'PIB_India'}, {'user_id': '864077417987530752', 'username': 'RanchiPIB'}, {'user_id': '902084078882611200', 'username': 'PIBAhmedabad'}, {'user_id': '2556546702', 'username': 'TribalAffairsIn'}, {'user_id': '928952057209372672', 'username': 'PIBTribal'}, {'user_id': '747394850736185344', 'username': 'TribalArmy'}, {'user_id': '2686834802', 'username': 'mygovindia'}, {'user_id': '56950549', 'username': 'Pra87'}, {'user_id': '1023516967', 'username': '61Meena'}]",,,,
1305153216825430016,1305153216825430016,1600007750000,2020-09-13,20:05:50,+0530,1051394114439311360,socialsubsma,Social Subjects Faculty. St Mungo's Academy,,"Homework reminder for Higher Modern Studies: Due TOMORROW

1) Background Paragraph
2) Social/Economic/Political Key Words Task 

All notes for these available on your teams page!  pic.twitter.com/OOMaGlKzj6",en,[],[],[],0,0,1,[],[],https://twitter.com/SocialsubSMA/status/1305153216825430016,False,,1,,,,,,,"[{'user_id': '1051394114439311360', 'username': 'SocialsubSMA'}]",,,,
1305152614431158272,1305152614431158272,1600007606000,2020-09-13,20:03:26,+0530,949305433105293318,lenziemodstuds,The Modern Studies Dept,,Higher Modern Studies pupils 🇬🇧 Democracy “‘Firm and strong' EU response expected - Taoiseach Martin” 👀👇  https://www.bbc.co.uk/news/world-europe-54137649 …,en,[],['https://www.bbc.co.uk/news/world-europe-54137649'],[],0,0,0,[],[],https://twitter.com/LenzieModStuds/status/1305152614431158272,False,,0,,,,,,,"[{'user_id': '949305433105293318', 'username': 'LenzieModStuds'}]",,,,
1305152487452803073,1305152487452803073,1600007576000,2020-09-13,20:02:56,+0530,949305433105293318,lenziemodstuds,The Modern Studies Dept,,Higher Modern Studies pupils 🇬🇧 Democracy “Brexit: Buckland says power to override Withdrawal Agreement is 'insurance policy'” 👀👇  https://www.bbc.co.uk/news/uk-politics-54137643 …,en,[],['https://www.bbc.co.uk/news/uk-politics-54137643'],[],0,0,0,[],[],https://twitter.com/LenzieModStuds/status/1305152487452803073,False,,0,,,,,,,"[{'user_id': '949305433105293318', 'username': 'LenzieModStuds'}]",,,,
1305151677620613122,1305151677620613122,1600007383000,2020-09-13,19:59:43,+0530,869528049200513028,isakshamwork,i-Saksham,,This month's virtual alumni meet was special as our alumni who made it to prestigious universities of the country to pursue higher studies appeared as guests in the meeting. They talked about the courageous steps they took to walk their dreams and motivated our all other alumni.  pic.twitter.com/EeC36ZpbH4,en,[],[],['https://pbs.twimg.com/media/EhzUg-kVoAEQSYR.jpg'],0,0,2,[],[],https://twitter.com/iSakshamWork/status/1305151677620613122,False,,0,,,,,,,"[{'user_id': '869528049200513028', 'username': 'iSakshamWork'}]",,,,
1305151365187080192,1305151365187080192,1600007308000,2020-09-13,19:58:28,+0530,1562961949,rmdes_,Ricardo Mendes,,"You know what really sucks?

Having a past without higher education studies, no diploma whatsoever and years of experience that are very hard to valuate without hands-on demonstration of abilities, experiences.  https://twitter.com/firstdraftnews/status/1305023404542623744 …",en,[],['https://twitter.com/firstdraftnews/status/1305023404542623744'],[],0,0,0,[],[],https://twitter.com/rMdes_/status/1305151365187080192,False,https://twitter.com/firstdraftnews/status/1305023404542623744,0,,,,,,,"[{'user_id': '1562961949', 'username': 'rMdes_'}]",,,,
1305150408193576960,1305150408193576960,1600007080000,2020-09-13,19:54:40,+0530,1246323768554934272,seitajit1,Seitajit,,"We, the students of batch 2017-18 of Ishan Uday Scholarship, are going to complete the course.Till now we had only been paid 54k. Please pay the rest of the amount for our higher studies. 
@WeWantJuctice
@PFMS
@UGC
@NSP
@DrRPNishank_HRD
@Himanta_Biswa_Sharma
@PMOIndia",en,"['pfms', 'ugc', 'nsp', 'pmoindia']",[],[],0,1,1,[],[],https://twitter.com/Seitajit1/status/1305150408193576960,False,,0,,,,,,,"[{'user_id': '1246323768554934272', 'username': 'Seitajit1'}, {'user_id': '23646117', 'username': 'pfms'}, {'user_id': '593982989', 'username': 'ugc'}, {'user_id': '806176', 'username': 'nsp'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,
1305149550630514688,1304896586086928384,1600006876000,2020-09-13,19:51:16,+0530,729488580167409666,chris_madden25,Chris Madden,,"Absolutely anything by Jeff like or Mike Rother.

Watch YouTube videos on “continuous improvement” or Lean.

Do time studies on random individuals at different parts of workflow and look at small, easy ways to make the process easier and faster while with higher quality.",en,"['baughaus', 'sabtiali', 'drose_999']",[],[],2,0,1,[],[],https://twitter.com/chris_madden25/status/1305149550630514688,False,,0,,,,,,,"[{'user_id': '729488580167409666', 'username': 'chris_madden25'}, {'user_id': '28033655', 'username': 'Baughaus'}, {'user_id': '445843932', 'username': 'sabtiali'}, {'user_id': '3906531', 'username': 'drose_999'}]",,,,
1305149047825629184,1304995193540796416,1600006756000,2020-09-13,19:49:16,+0530,840254496727011331,businesswaffles,Jill Dilts,,"Yeah, the meta-studies I’ve seen from the states usually show at least 0.4%, so I usually use that. I expect future surveys to have higher numbers. I’m glad to finally have one that’s official enough to cite, at least",en,"['freyatheplaya', 'statcan_eng']",[],[],0,0,1,[],[],https://twitter.com/BusinessWaffles/status/1305149047825629184,False,,0,,,,,,,"[{'user_id': '840254496727011331', 'username': 'BusinessWaffles'}, {'user_id': '817855371746353152', 'username': 'freyatheplaya'}, {'user_id': '16926550', 'username': 'StatCan_eng'}]",,,,
1305148523877486593,1305148523877486593,1600006631000,2020-09-13,19:47:11,+0530,1085940409027616768,lpo87164343,LPO,,Studies prove that where guns are restricted there is higher crime by shooting.  Support @LacyJohnsonMN for protection of citizens rights https://twitter.com/LacyJohnsonMN/status/1305142719422046208 …,en,['lacyjohnsonmn'],['https://twitter.com/LacyJohnsonMN/status/1305142719422046208'],[],0,0,0,[],[],https://twitter.com/LPO87164343/status/1305148523877486593,False,https://twitter.com/LacyJohnsonMN/status/1305142719422046208,0,,,,,,,"[{'user_id': '1085940409027616768', 'username': 'LPO87164343'}, {'user_id': '749662181579485184', 'username': 'LacyJohnsonMN'}]",,,,
1305147871713325057,1305001557407064065,1600006475000,2020-09-13,19:44:35,+0530,1235407895321141248,vijay89734384,Vijay,,"I'm ANTONIA MAINO, I Don't TRUST Nehru's AIIMS, so I go to Foreign for check up.

I'm RAUL VINCI, I got higher studies in Abroad because I DON'T TRUST India's Institutions

SHAME SHAME Congress
SHAME SHAME Congress
SHAME SHAME Congress
SHAME SHAME Congress
SHAME SHAME Congress",en,"['srivatsayb', 'amitshah']",[],[],0,0,2,[],[],https://twitter.com/Vijay89734384/status/1305147871713325057,False,,0,,,,,,,"[{'user_id': '1235407895321141248', 'username': 'Vijay89734384'}, {'user_id': '45261768', 'username': 'srivatsayb'}, {'user_id': '1447949844', 'username': 'AmitShah'}]",,,,
1305147755153645568,1305147755153645568,1600006447000,2020-09-13,19:44:07,+0530,3100127539,jinjja_army_bts,Reasons why BTS is funny!⁷,,"I need tons of money for my higher studies (which always has been my dream), but I don't have that much money. So I have to ask my father for help, but I don't want to. I mean I can't ask him to give me all that money!
AND THUS ANXIETY!!",en,[],[],[],1,0,0,[],[],https://twitter.com/jinjja_army_bts/status/1305147755153645568,False,,0,,,,,,,"[{'user_id': '3100127539', 'username': 'jinjja_army_bts'}]",,,,
1305147596466348032,1305132808185155584,1600006410000,2020-09-13,19:43:30,+0530,2311677369,piyushbisht15,piyush bisht,,"Sadly, this seems to be a long standing cultural problem in Nepal, and also in other countrues of the subcontinent. We see studies and career as a means to one up others, as a means to gain higher position in social hierarchy. That is just sad and also very primal behaviour.",en,['yuzir___'],[],[],1,2,1,[],[],https://twitter.com/piyushbisht15/status/1305147596466348032,False,,0,,,,,,,"[{'user_id': '2311677369', 'username': 'piyushbisht15'}, {'user_id': '721632208595861504', 'username': 'yuzir___'}]",,,,
1305146907019243522,1305146907019243522,1600006245000,2020-09-13,19:40:45,+0530,1105459739532509184,rituraj17179484,Rituraj Kashyap Sharma,,"We, the students of batch 2017-18 of Ishan Uday Scholarship, are going to complete the course.Till now we had only been paid 54k. Please pay the rest of the amount for our higher studies. 
@WeWantJuctice
@PFMS
@UGC
@NSP
@DrRPNishank_HRD_Minister
@Himanta_Biswa_Sharma
@PMOIndia",en,"['pfms', 'ugc', 'nsp', 'pmoindia']",[],[],0,2,6,[],[],https://twitter.com/Rituraj17179484/status/1305146907019243522,False,,0,,,,,,,"[{'user_id': '1105459739532509184', 'username': 'Rituraj17179484'}, {'user_id': '23646117', 'username': 'pfms'}, {'user_id': '593982989', 'username': 'ugc'}, {'user_id': '806176', 'username': 'nsp'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,
